player,goals,assists,rating,minutes,match_id,date,performed,surname,birth_date,Zodiac
caoimhin kelleher,0,0,0.0,0,1035045,2023-08-13,0,kelleher,,
joe gomez,0,0,0.0,0,1035045,2023-08-13,0,gomez,,
konstantinos tsimikas,0,0,0.0,0,1035045,2023-08-13,0,tsimikas,,
joël matip,0,0,0.0,0,1035045,2023-08-13,0,matip,,
james mcconnell,0,0,0.0,0,1035045,2023-08-13,0,mcconnell,,
andré onana,0,0,8.0,90,1035046,2023-08-14,1,onana,20-08-2001,Leo
aaron wan-bissaka,0,1,8.2,90,1035046,2023-08-14,1,wan-bissaka,,
raphaël varane,1,0,7.6,90,1035046,2023-08-14,1,varane,,
lisandro martínez,0,0,6.3,45,1035046,2023-08-14,0,martínez,18-01-1998,Capricorn
luke shaw,0,0,7.6,90,1035046,2023-08-14,1,shaw,12-07-1995,Cancer
casemiro,0,0,7.2,90,1035046,2023-08-14,1,casemiro,23-02-1992,Pisces
antony,0,0,7.3,77,1035046,2023-08-14,1,antony,,
bruno fernandes,0,0,7.2,90,1035046,2023-08-14,1,fernandes,08-09-1994,Virgo
mason mount,0,0,6.6,68,1035046,2023-08-14,0,mount,,
alejandro garnacho,0,0,6.9,68,1035046,2023-08-14,0,garnacho,01-07-2004,Cancer
marcus rashford,0,0,6.9,88,1035046,2023-08-14,0,rashford,,
victor lindelöf,0,0,6.7,45,1035046,2023-08-14,0,lindelöf,,
jadon sancho,0,0,6.6,22,1035046,2023-08-14,0,sancho,,
christian eriksen,0,0,6.7,22,1035046,2023-08-14,0,eriksen,,
facundo pellistri,0,0,6.9,13,1035046,2023-08-14,0,pellistri,,
scott mctominay,0,0,6.6,12,1035046,2023-08-14,0,mctominay,,
dean henderson,0,0,0.0,0,1035046,2023-08-14,0,henderson,,
harry maguire,0,0,0.0,0,1035046,2023-08-14,0,maguire,05-03-1999,Pisces
diogo dalot,0,0,0.0,0,1035046,2023-08-14,0,dalot,18-03-1999,Pisces
anthony martial,0,0,0.0,0,1035046,2023-08-14,0,martial,,
josé sá,0,0,7.2,90,1035046,2023-08-14,1,sá,,
nélson semedo,0,0,7.5,90,1035046,2023-08-14,1,semedo,,
craig dawson,0,0,8.3,90,1035046,2023-08-14,1,dawson,,
max kilman,0,0,7.2,90,1035046,2023-08-14,1,kilman,,
rayan aït nouri,0,0,6.9,77,1035046,2023-08-14,0,nouri,,
pedro neto,0,0,7.9,90,1035046,2023-08-14,1,neto,09-03-2000,Pisces
joão gomes,0,0,7.2,88,1035046,2023-08-14,1,gomes,,
mario lemina,0,0,6.9,90,1035046,2023-08-14,0,lemina,,
matheus nunes,0,0,7.5,90,1035046,2023-08-14,1,nunes,27-08-1998,Virgo
pablo sarabia,0,0,7.0,63,1035046,2023-08-14,1,sarabia,,
matheus cunha,0,0,7.3,77,1035046,2023-08-14,1,cunha,27-05-1999,Gemini
hee-chan hwang,0,0,7.3,27,1035046,2023-08-14,1,hwang,,
hugo bueno,0,0,7.0,13,1035046,2023-08-14,1,bueno,,
fábio silva,0,0,7.3,13,1035046,2023-08-14,1,silva,10-08-1994,Leo
saša kalajdžić,0,0,6.6,12,1035046,2023-08-14,0,kalajdžić,,
daniel bentley,0,0,0.0,0,1035046,2023-08-14,0,bentley,,
toti gomes,0,0,0.0,0,1035046,2023-08-14,0,gomes,,
matt doherty,0,0,0.0,0,1035046,2023-08-14,0,doherty,,
boubacar traoré,0,0,0.0,0,1035046,2023-08-14,0,traoré,,
joe hodge,0,0,0.0,0,1035046,2023-08-14,0,hodge,,
matt turner,0,0,6.9,90,1035053,2023-08-18,0,turner,,
willy boly,0,0,6.9,69,1035053,2023-08-18,0,boly,,
joe worrall,0,0,7.5,90,1035053,2023-08-18,1,worrall,,
scott mckenna,0,0,6.9,90,1035053,2023-08-18,0,mckenna,,
serge aurier,0,2,8.3,90,1035053,2023-08-18,1,aurier,,
danilo,0,0,6.9,89,1035053,2023-08-18,0,danilo,,
orel mangala,0,0,6.6,69,1035053,2023-08-18,0,mangala,,
neco williams,0,0,6.5,90,1035053,2023-08-18,0,williams,13-04-2001,Aries
brennan johnson,0,0,6.6,89,1035053,2023-08-18,0,johnson,,
taiwo awoniyi,1,0,7.5,84,1035053,2023-08-18,1,awoniyi,,
morgan gibbs-white,0,0,7.9,90,1035053,2023-08-18,1,gibbs-white,27-01-2000,Aquarius
ryan yates,0,0,6.9,21,1035053,2023-08-18,0,yates,21-11-1997,Scorpio
anthony elanga,0,0,6.3,21,1035053,2023-08-18,0,elanga,27-04-2002,Taurus
chris wood,1,0,7.2,16,1035053,2023-08-18,1,wood,07-12-1991,Sagittarius
moussa niakhaté,0,0,6.6,9,1035053,2023-08-18,0,niakhaté,,
cheikhou kouyaté,0,0,6.6,9,1035053,2023-08-18,0,kouyaté,,
ethan horvath,0,0,0.0,0,1035053,2023-08-18,0,horvath,,
harry toffolo,0,0,0.0,0,1035053,2023-08-18,0,toffolo,,
remo freuler,0,0,0.0,0,1035053,2023-08-18,0,freuler,,
ui-jo hwang,0,0,0.0,0,1035053,2023-08-18,0,hwang,,
wes foderingham,0,0,6.6,90,1035053,2023-08-18,0,foderingham,,
anel ahmedhodžić,0,0,6.9,90,1035053,2023-08-18,0,ahmedhodžić,,
john egan,0,0,6.6,90,1035053,2023-08-18,0,egan,,
jack robinson,0,0,7.0,90,1035053,2023-08-18,1,robinson,,
ben osborn,0,0,6.5,90,1035053,2023-08-18,0,osborn,,
oliver norwood,0,0,6.9,90,1035053,2023-08-18,0,norwood,,
vinícius souza,0,0,7.2,58,1035053,2023-08-18,1,souza,,
max lowe,0,0,6.5,45,1035053,2023-08-18,0,lowe,,
gustavo hamer,1,0,7.3,90,1035053,2023-08-18,1,hamer,,
benie traore,0,0,5.9,82,1035053,2023-08-18,0,traore,,
william osula,0,0,6.7,74,1035053,2023-08-18,0,osula,,
yasser larouci,0,0,6.5,45,1035053,2023-08-18,0,larouci,,
chris basham,0,0,6.9,32,1035053,2023-08-18,0,basham,,
andre brooks,0,0,6.7,16,1035053,2023-08-18,0,brooks,08-07-1997,Cancer
antwoine hackford,0,0,6.2,8,1035053,2023-08-18,0,hackford,,
adam davies,0,0,0.0,0,1035053,2023-08-18,0,davies,,
femi seriki,0,0,0.0,0,1035053,2023-08-18,0,seriki,,
auston trusty,0,0,0.0,0,1035053,2023-08-18,0,trusty,,
tom davies,0,0,0.0,0,1035053,2023-08-18,0,davies,,
louie marsh,0,0,0.0,0,1035053,2023-08-18,0,marsh,,
bernd leno,0,0,7.3,90,1035049,2023-08-19,1,leno,,
kenny tete,0,0,7.0,86,1035049,2023-08-19,1,tete,,
issa diop,0,0,6.2,90,1035049,2023-08-19,0,diop,,
tim ream,0,0,5.6,64,1035049,2023-08-19,0,ream,,
antonee robinson,0,0,6.2,90,1035049,2023-08-19,0,robinson,,
harrison reed,0,0,6.9,67,1035049,2023-08-19,0,reed,,
saša lukić,0,0,6.9,90,1035049,2023-08-19,0,lukić,,
andreas pereira,0,0,6.7,68,1035049,2023-08-19,0,pereira,,
harry wilson,0,0,7.0,90,1035049,2023-08-19,1,wilson,,
raúl jiménez,0,0,6.5,86,1035049,2023-08-19,0,jiménez,,
bobby decordova-reid,0,0,6.9,67,1035049,2023-08-19,0,decordova-reid,,
calvin bassey,0,0,6.3,23,1035049,2023-08-19,0,bassey,,
willian,0,0,6.7,22,1035049,2023-08-19,0,willian,,
joão palhinha,0,0,6.7,23,1035049,2023-08-19,0,palhinha,09-07-1995,Cancer
adama traoré,0,0,6.3,14,1035049,2023-08-19,0,traoré,,
rodrigo muniz,0,0,6.5,14,1035049,2023-08-19,0,muniz,,
marek rodák,0,0,0.0,0,1035049,2023-08-19,0,rodák,,
kevin mbabu,0,0,0.0,0,1035049,2023-08-19,0,mbabu,,
tom cairney,0,0,0.0,0,1035049,2023-08-19,0,cairney,,
carlos vinícius,0,0,0.0,0,1035049,2023-08-19,0,vinícius,,
mark flekken,0,0,7.2,90,1035049,2023-08-19,1,flekken,13-06-1993,Gemini
aaron hickey,0,0,6.9,78,1035049,2023-08-19,0,hickey,,
nathan collins,0,0,7.3,90,1035049,2023-08-19,1,collins,30-04-2001,Taurus
ethan pinnock,0,0,8.2,90,1035049,2023-08-19,1,pinnock,29-05-1993,Gemini
rico henry,0,0,7.2,90,1035049,2023-08-19,1,henry,,
vitaly janelt,0,0,6.9,90,1035049,2023-08-19,0,janelt,10-05-1998,Taurus
christian nørgaard,0,0,7.0,79,1035049,2023-08-19,1,nørgaard,10-03-1994,Pisces
mathias jensen,0,0,8.7,90,1035049,2023-08-19,1,jensen,,
bryan mbeumo,2,0,8.5,90,1035049,2023-08-19,1,mbeumo,07-08-1999,Leo
yoane wissa,1,0,8.2,79,1035049,2023-08-19,1,wissa,03-09-1996,Virgo
kevin schade,0,0,6.5,71,1035049,2023-08-19,0,schade,27-11-2001,Sagittarius
keane lewis-potter,0,0,6.5,19,1035049,2023-08-19,0,lewis-potter,22-02-2001,Pisces
mads roerslev,0,0,6.7,12,1035049,2023-08-19,0,roerslev,,
mikkel damsgaard,0,0,6.2,11,1035049,2023-08-19,0,damsgaard,03-07-2000,Cancer
joshua dasilva,0,0,6.3,10,1035049,2023-08-19,0,dasilva,,
kristoffer ajer,0,1,7.2,11,1035049,2023-08-19,1,ajer,,
thomas strakosha,0,0,0.0,0,1035049,2023-08-19,0,strakosha,,
zanka,0,0,0.0,0,1035049,2023-08-19,0,zanka,,
frank onyeka,0,0,0.0,0,1035049,2023-08-19,0,onyeka,,
yehor yarmoliuk,0,0,0.0,0,1035049,2023-08-19,0,yarmoliuk,,
josé sá,0,0,6.9,90,1035056,2023-08-19,0,sá,,
nélson semedo,0,0,6.3,90,1035056,2023-08-19,0,semedo,,
craig dawson,0,0,6.5,71,1035056,2023-08-19,0,dawson,,
max kilman,0,0,6.3,90,1035056,2023-08-19,0,kilman,,
rayan aït nouri,0,0,6.2,86,1035056,2023-08-19,0,nouri,,
pedro neto,0,0,6.9,90,1035056,2023-08-19,0,neto,09-03-2000,Pisces
joão gomes,0,0,6.0,56,1035056,2023-08-19,0,gomes,,
mario lemina,0,0,6.3,90,1035056,2023-08-19,0,lemina,,
matheus nunes,0,0,6.9,90,1035056,2023-08-19,0,nunes,27-08-1998,Virgo
matheus cunha,0,0,7.3,90,1035056,2023-08-19,1,cunha,27-05-1999,Gemini
fábio silva,0,0,6.5,55,1035056,2023-08-19,0,silva,10-08-1994,Leo
hee-chan hwang,1,0,7.2,35,1035056,2023-08-19,1,hwang,,
pablo sarabia,0,1,7.3,34,1035056,2023-08-19,1,sarabia,,
toti gomes,0,0,6.9,19,1035056,2023-08-19,0,gomes,,
hugo bueno,0,0,6.6,14,1035056,2023-08-19,0,bueno,,
daniel bentley,0,0,0.0,0,1035056,2023-08-19,0,bentley,,
matt doherty,0,0,0.0,0,1035056,2023-08-19,0,doherty,,
joe hodge,0,0,0.0,0,1035056,2023-08-19,0,hodge,,
boubacar traoré,0,0,0.0,0,1035056,2023-08-19,0,traoré,,
saša kalajdžić,0,0,0.0,0,1035056,2023-08-19,0,kalajdžić,,
jason steele,0,0,7.2,90,1035056,2023-08-19,1,steele,,
james milner,0,0,7.2,57,1035056,2023-08-19,1,milner,,
adam webster,0,0,6.9,90,1035056,2023-08-19,0,webster,,
lewis dunk,0,0,6.9,90,1035056,2023-08-19,0,dunk,,
pervis estupiñán,1,1,8.0,90,1035056,2023-08-19,1,estupiñán,21-01-1998,Aquarius
pascal groß,0,0,6.7,81,1035056,2023-08-19,0,groß,,
billy gilmour,0,0,6.9,90,1035056,2023-08-19,0,gilmour,,
solly march,2,0,9.3,90,1035056,2023-08-19,1,march,,
julio enciso,0,2,8.2,67,1035056,2023-08-19,1,enciso,,
kaoru mitoma,1,1,8.6,81,1035056,2023-08-19,1,mitoma,20-05-1997,Taurus
danny welbeck,0,0,6.9,57,1035056,2023-08-19,0,welbeck,26-11-1990,Sagittarius
joël veltman,0,0,7.0,33,1035056,2023-08-19,1,veltman,,
joão pedro,0,0,6.9,33,1035056,2023-08-19,0,pedro,26-09-2001,Libra
evan ferguson,0,0,6.6,23,1035056,2023-08-19,0,ferguson,,
mahmoud dahoud,0,0,6.7,9,1035056,2023-08-19,0,dahoud,,
adam lallana,0,0,6.7,9,1035056,2023-08-19,0,lallana,,
bart verbruggen,0,0,0.0,0,1035056,2023-08-19,0,verbruggen,18-08-2002,Leo
jan paul van hecke,0,0,0.0,0,1035056,2023-08-19,0,hecke,08-06-2000,Gemini
igor júlio,0,0,0.0,0,1035056,2023-08-19,0,júlio,,
simon adingra,0,0,0.0,0,1035056,2023-08-19,0,adingra,01-01-2002,Capricorn
alisson,0,0,7.3,90,1035050,2023-08-19,1,alisson,,
trent alexander-arnold,0,0,7.3,76,1035050,2023-08-19,1,alexander-arnold,07-10-1998,Libra
ibrahima konaté,0,0,7.0,90,1035050,2023-08-19,1,konaté,25-05-1999,Gemini
virgil van dijk,0,0,7.6,90,1035050,2023-08-19,1,dijk,08-07-1991,Cancer
andrew robertson,0,0,7.5,90,1035050,2023-08-19,1,robertson,,
dominik szoboszlai,0,0,7.6,90,1035050,2023-08-19,1,szoboszlai,25-10-2000,Scorpio
alexis mac allister,0,0,6.2,58,1035050,2023-08-19,0,allister,24-12-1998,Capricorn
cody gakpo,0,0,7.2,63,1035050,2023-08-19,1,gakpo,07-05-1999,Taurus
mohamed salah,1,0,6.6,86,1035050,2023-08-19,1,salah,15-06-1992,Gemini
diogo jota,1,0,8.3,76,1035050,2023-08-19,1,jota,04-12-1996,Sagittarius
luis díaz,1,0,7.6,86,1035050,2023-08-19,1,díaz,13-01-1997,Capricorn
wataru endo,0,0,6.7,27,1035050,2023-08-19,0,endo,09-02-1993,Aquarius
joe gomez,0,0,6.7,14,1035050,2023-08-19,0,gomez,,
harvey elliott,0,0,6.5,14,1035050,2023-08-19,0,elliott,,
konstantinos tsimikas,0,0,6.7,11,1035050,2023-08-19,0,tsimikas,,
darwin núñez,0,0,6.7,11,1035050,2023-08-19,0,núñez,24-06-1999,Cancer
caoimhin kelleher,0,0,0.0,0,1035050,2023-08-19,0,kelleher,,
joël matip,0,0,0.0,0,1035050,2023-08-19,0,matip,,
stefan bajčetić,0,0,0.0,0,1035050,2023-08-19,0,bajčetić,,
ben doak,0,0,0.0,0,1035050,2023-08-19,0,doak,,
neto,0,0,8.2,90,1035050,2023-08-19,1,neto,09-03-2000,Pisces
max aarons,0,0,6.3,90,1035050,2023-08-19,0,aarons,,
illia zabarnyi,0,0,6.9,90,1035050,2023-08-19,0,zabarnyi,01-09-2002,Virgo
marcos senesi,0,0,6.7,84,1035050,2023-08-19,0,senesi,,
miloš kerkez,0,0,6.6,90,1035050,2023-08-19,0,kerkez,07-11-2003,Scorpio
ryan christie,0,0,6.5,63,1035050,2023-08-19,0,christie,22-02-1995,Pisces
joe rothwell,0,0,6.0,76,1035050,2023-08-19,0,rothwell,,
antoine semenyo,1,0,7.5,76,1035050,2023-08-19,1,semenyo,07-01-2000,Capricorn
philip billing,0,0,6.3,90,1035050,2023-08-19,0,billing,,
jaidon anthony,0,0,5.6,63,1035050,2023-08-19,0,anthony,,
dominic solanke,0,1,7.0,90,1035050,2023-08-19,1,solanke,14-09-1997,Virgo
kieffer moore,0,0,6.2,27,1035050,2023-08-19,0,moore,,
justin kluivert,0,0,6.7,27,1035050,2023-08-19,0,kluivert,05-05-1999,Taurus
lloyd kelly,0,0,6.3,14,1035050,2023-08-19,0,kelly,,
david brooks,0,0,7.3,14,1035050,2023-08-19,1,brooks,08-07-1997,Cancer
hamed junior traorè,0,0,7.5,13,1035050,2023-08-19,1,traorè,,
ionuț radu,0,0,0.0,0,1035050,2023-08-19,0,radu,,
james hill,0,0,0.0,0,1035050,2023-08-19,0,hill,,
chris mepham,0,0,0.0,0,1035050,2023-08-19,0,mepham,,
gavin kilkenny,0,0,0.0,0,1035050,2023-08-19,0,kilkenny,,
guglielmo vicario,0,0,8.2,90,1035054,2023-08-19,1,vicario,07-10-1996,Libra
pedro porro,0,0,7.2,88,1035054,2023-08-19,1,porro,,
cristian romero,0,0,7.7,90,1035054,2023-08-19,1,romero,27-04-1998,Taurus
micky van de ven,0,0,7.0,90,1035054,2023-08-19,1,ven,,
destiny udogie,0,0,6.3,70,1035054,2023-08-19,0,udogie,28-11-2002,Sagittarius
pape matar sarr,1,0,8.3,76,1035054,2023-08-19,1,sarr,14-09-2002,Virgo
yves bissouma,0,0,7.7,90,1035054,2023-08-19,1,bissouma,30-08-1996,Virgo
dejan kulusevski,0,0,6.6,88,1035054,2023-08-19,0,kulusevski,,
james maddison,0,0,7.7,90,1035054,2023-08-19,1,maddison,,
heung-min son,0,0,7.9,90,1035054,2023-08-19,1,son,,
richarlison,0,0,6.5,70,1035054,2023-08-19,0,richarlison,,
ben davies,0,0,6.9,20,1035054,2023-08-19,0,davies,,
ivan perišić,0,0,6.9,20,1035054,2023-08-19,0,perišić,,
pierre-emile højbjerg,0,0,6.9,14,1035054,2023-08-19,0,højbjerg,,
emerson royal,0,0,6.5,12,1035054,2023-08-19,0,royal,,
manor solomon,0,0,6.6,12,1035054,2023-08-19,0,solomon,,
fraser forster,0,0,0.0,0,1035054,2023-08-19,0,forster,,
davinson sánchez,0,0,0.0,0,1035054,2023-08-19,0,sánchez,18-11-1997,Scorpio
oliver skipp,0,0,0.0,0,1035054,2023-08-19,0,skipp,,
giovani lo celso,0,0,0.0,0,1035054,2023-08-19,0,celso,,
andré onana,0,0,7.2,90,1035054,2023-08-19,1,onana,20-08-2001,Leo
aaron wan-bissaka,0,0,6.7,66,1035054,2023-08-19,0,wan-bissaka,,
raphaël varane,0,0,7.2,90,1035054,2023-08-19,1,varane,,
lisandro martínez,0,0,6.3,90,1035054,2023-08-19,0,martínez,18-01-1998,Capricorn
luke shaw,0,0,7.6,90,1035054,2023-08-19,1,shaw,12-07-1995,Cancer
casemiro,0,0,6.9,90,1035054,2023-08-19,0,casemiro,23-02-1992,Pisces
mason mount,0,0,6.7,85,1035054,2023-08-19,0,mount,,
antony,0,0,7.3,66,1035054,2023-08-19,1,antony,,
bruno fernandes,0,0,7.9,90,1035054,2023-08-19,1,fernandes,08-09-1994,Virgo
alejandro garnacho,0,0,7.3,66,1035054,2023-08-19,1,garnacho,01-07-2004,Cancer
marcus rashford,0,0,6.0,85,1035054,2023-08-19,0,rashford,,
diogo dalot,0,0,6.9,24,1035054,2023-08-19,0,dalot,18-03-1999,Pisces
jadon sancho,0,0,6.7,24,1035054,2023-08-19,0,sancho,,
christian eriksen,0,0,6.9,24,1035054,2023-08-19,0,eriksen,,
facundo pellistri,0,0,6.6,15,1035054,2023-08-19,0,pellistri,,
anthony martial,0,0,6.7,15,1035054,2023-08-19,0,martial,,
radek vítek,0,0,0.0,0,1035054,2023-08-19,0,vítek,,
dean henderson,0,0,0.0,0,1035054,2023-08-19,0,henderson,,
victor lindelöf,0,0,0.0,0,1035054,2023-08-19,0,lindelöf,,
scott mctominay,0,0,0.0,0,1035054,2023-08-19,0,mctominay,,
ederson,0,0,7.2,90,1035052,2023-08-19,1,ederson,,
kyle walker,0,0,7.3,90,1035052,2023-08-19,1,walker,,
manuel akanji,0,0,7.5,90,1035052,2023-08-19,1,akanji,,
rúben dias,0,0,7.2,90,1035052,2023-08-19,1,dias,,
joško gvardiol,0,0,6.9,90,1035052,2023-08-19,0,gvardiol,,
rodri,0,0,7.6,90,1035052,2023-08-19,1,rodri,22-06-1996,Cancer
mateo kovačić,0,0,7.2,90,1035052,2023-08-19,1,kovačić,,
phil foden,0,1,8.9,90,1035052,2023-08-19,1,foden,28-05-2000,Gemini
julián álvarez,1,0,7.3,90,1035052,2023-08-19,1,álvarez,,
jack grealish,0,0,7.0,90,1035052,2023-08-19,1,grealish,,
erling haaland,0,0,7.0,90,1035052,2023-08-19,1,haaland,21-07-2000,Cancer
stefan ortega,0,0,0.0,0,1035052,2023-08-19,0,ortega,,
nathan aké,0,0,0.0,0,1035052,2023-08-19,0,aké,,
rico lewis,0,0,0.0,0,1035052,2023-08-19,0,lewis,21-11-2004,Scorpio
kalvin phillips,0,0,0.0,0,1035052,2023-08-19,0,phillips,,
cole palmer,0,0,0.0,0,1035052,2023-08-19,0,palmer,06-05-2002,Taurus
james mcatee,0,0,0.0,0,1035052,2023-08-19,0,mcatee,,
sergio gómez,0,0,0.0,0,1035052,2023-08-19,0,gómez,,
oscar bobb,0,0,0.0,0,1035052,2023-08-19,0,bobb,,
máximo perrone,0,0,0.0,0,1035052,2023-08-19,0,perrone,,
nick pope,0,0,6.9,90,1035052,2023-08-19,0,pope,19-04-1992,Aries
kieran trippier,0,0,7.5,90,1035052,2023-08-19,1,trippier,19-09-1990,Virgo
fabian schär,0,0,6.9,90,1035052,2023-08-19,0,schär,20-12-1991,Sagittarius
sven botman,0,0,6.7,90,1035052,2023-08-19,0,botman,,
dan burn,0,0,6.6,90,1035052,2023-08-19,0,burn,09-05-1992,Taurus
sandro tonali,0,0,6.5,67,1035052,2023-08-19,0,tonali,08-05-2000,Taurus
bruno guimarães,0,0,6.6,90,1035052,2023-08-19,0,guimarães,16-11-1997,Scorpio
joelinton,0,0,6.9,57,1035052,2023-08-19,0,joelinton,14-08-1996,Leo
miguel almirón,0,0,6.5,86,1035052,2023-08-19,0,almirón,,
alexander isak,0,0,6.7,66,1035052,2023-08-19,0,isak,21-09-1999,Virgo
anthony gordon,0,0,6.3,56,1035052,2023-08-19,0,gordon,24-02-2001,Pisces
harvey barnes,0,0,6.6,34,1035052,2023-08-19,0,barnes,09-12-1997,Sagittarius
sean longstaff,0,0,6.7,33,1035052,2023-08-19,0,longstaff,,
callum wilson,0,0,6.3,24,1035052,2023-08-19,0,wilson,,
elliot anderson,0,0,6.9,23,1035052,2023-08-19,0,anderson,06-11-2002,Scorpio
valentino livramento,0,0,6.3,10,1035052,2023-08-19,0,livramento,12-11-2002,Scorpio
martin dúbravka,0,0,0.0,0,1035052,2023-08-19,0,dúbravka,,
jamaal lascelles,0,0,0.0,0,1035052,2023-08-19,0,lascelles,,
matt targett,0,0,0.0,0,1035052,2023-08-19,0,targett,,
matt ritchie,0,0,0.0,0,1035052,2023-08-19,0,ritchie,,
emiliano martínez,0,0,7.6,90,1035047,2023-08-20,1,martínez,02-09-1992,Virgo
matty cash,0,0,7.2,90,1035047,2023-08-20,1,cash,07-08-1997,Leo
ezri konsa,0,0,7.0,90,1035047,2023-08-20,1,konsa,23-10-1997,Scorpio
pau torres,0,0,6.9,90,1035047,2023-08-20,0,torres,16-01-1997,Capricorn
lucas digne,0,0,7.2,90,1035047,2023-08-20,1,digne,20-07-1993,Cancer
boubacar kamara,0,0,6.7,90,1035047,2023-08-20,0,kamara,23-11-1999,Sagittarius
douglas luiz,1,0,7.7,64,1035047,2023-08-20,1,luiz,,
leon bailey,1,1,8.7,63,1035047,2023-08-20,1,bailey,09-08-1997,Leo
moussa diaby,0,0,7.5,64,1035047,2023-08-20,1,diaby,,
john mcginn,1,0,7.3,90,1035047,2023-08-20,1,mcginn,18-10-1994,Libra
ollie watkins,0,0,6.9,74,1035047,2023-08-20,0,watkins,30-12-1995,Capricorn
youri tielemans,0,0,6.6,27,1035047,2023-08-20,0,tielemans,07-05-1997,Taurus
diego carlos,0,0,6.9,26,1035047,2023-08-20,0,carlos,,
philippe coutinho,0,0,6.9,21,1035047,2023-08-20,0,coutinho,,
jhon durán,1,0,7.6,16,1035047,2023-08-20,1,durán,,
cameron archer,0,0,6.3,15,1035047,2023-08-20,0,archer,,
filip marschall,0,0,0.0,0,1035047,2023-08-20,0,marschall,,
robin olsen,0,0,0.0,0,1035047,2023-08-20,0,olsen,,
calum chambers,0,0,0.0,0,1035047,2023-08-20,0,chambers,,
bertrand traoré,0,0,0.0,0,1035047,2023-08-20,0,traoré,,
jordan pickford,0,0,6.2,90,1035047,2023-08-20,0,pickford,,
nathan patterson,0,0,6.3,90,1035047,2023-08-20,0,patterson,,
michael keane,0,0,5.7,90,1035047,2023-08-20,0,keane,,
james tarkowski,0,0,6.7,90,1035047,2023-08-20,0,tarkowski,,
ashley young,0,0,5.9,90,1035047,2023-08-20,0,young,,
idrissa gueye,0,0,6.3,45,1035047,2023-08-20,0,gueye,,
james garner,0,0,7.0,90,1035047,2023-08-20,1,garner,,
abdoulaye doucouré,0,0,6.5,89,1035047,2023-08-20,0,doucouré,,
amadou onana,0,0,6.3,90,1035047,2023-08-20,0,onana,20-08-2001,Leo
alex iwobi,0,0,6.2,50,1035047,2023-08-20,0,iwobi,,
dominic calvert-lewin,0,0,6.3,38,1035047,2023-08-20,0,calvert-lewin,,
arnaut danjuma,0,0,6.9,52,1035047,2023-08-20,0,danjuma,,
lewis dobbin,0,0,6.7,45,1035047,2023-08-20,0,dobbin,,
neal maupay,0,0,6.7,40,1035047,2023-08-20,0,maupay,,
tyler onyango,0,0,0.0,1,1035047,2023-08-20,0,onyango,,
joão virgínia,0,0,0.0,0,1035047,2023-08-20,0,virgínia,,
jarrad branthwaite,0,0,0.0,0,1035047,2023-08-20,0,branthwaite,,
ben godfrey,0,0,0.0,0,1035047,2023-08-20,0,godfrey,,
vitaliy mykolenko,0,0,0.0,0,1035047,2023-08-20,0,mykolenko,,
thomas cannon,0,0,0.0,0,1035047,2023-08-20,0,cannon,,
alphonse aréola,0,0,7.9,90,1035055,2023-08-20,1,aréola,,
vladimír coufal,0,0,6.3,90,1035055,2023-08-20,0,coufal,,
kurt zouma,0,0,6.3,90,1035055,2023-08-20,0,zouma,,
nayef aguerd,1,0,6.7,67,1035055,2023-08-20,1,aguerd,,
emerson palmieri,0,0,7.6,90,1035055,2023-08-20,1,palmieri,,
tomáš souček,0,0,7.3,90,1035055,2023-08-20,1,souček,,
james ward-prowse,0,2,7.7,81,1035055,2023-08-20,1,ward-prowse,,
jarrod bowen,0,0,6.9,90,1035055,2023-08-20,0,bowen,,
lucas paquetá,1,0,6.6,90,1035055,2023-08-20,1,paquetá,,
saïd benrahma,0,0,6.3,69,1035055,2023-08-20,0,benrahma,,
michail antonio,1,0,7.2,76,1035055,2023-08-20,1,antonio,,
angelo ogbonna,0,0,6.3,21,1035055,2023-08-20,0,ogbonna,,
pablo fornals,0,0,7.0,14,1035055,2023-08-20,1,fornals,,
edson álvarez,0,0,6.6,9,1035055,2023-08-20,0,álvarez,,
łukasz fabiański,0,0,0.0,0,1035055,2023-08-20,0,fabiański,,
ben johnson,0,0,0.0,0,1035055,2023-08-20,0,johnson,,
aaron cresswell,0,0,0.0,0,1035055,2023-08-20,0,cresswell,,
danny ings,0,0,0.0,0,1035055,2023-08-20,0,ings,,
maxwel cornet,0,0,0.0,0,1035055,2023-08-20,0,cornet,,
divin mubama,0,0,0.0,0,1035055,2023-08-20,0,mubama,,
robert sánchez,0,0,6.3,90,1035055,2023-08-20,0,sánchez,18-11-1997,Scorpio
axel disasi,0,0,6.3,90,1035055,2023-08-20,0,disasi,,
thiago silva,0,0,6.9,90,1035055,2023-08-20,0,silva,10-08-1994,Leo
levi colwill,0,0,6.7,90,1035055,2023-08-20,0,colwill,,
malo gusto,0,0,7.3,83,1035055,2023-08-20,1,gusto,19-05-2003,Taurus
enzo fernández,0,0,7.6,90,1035055,2023-08-20,1,fernández,17-01-2001,Capricorn
conor gallagher,0,0,7.3,75,1035055,2023-08-20,1,gallagher,06-02-2000,Aquarius
ben chilwell,0,0,7.2,61,1035055,2023-08-20,1,chilwell,,
raheem sterling,0,0,8.2,90,1035055,2023-08-20,1,sterling,,
carney chukwuemeka,1,0,7.5,45,1035055,2023-08-20,1,chukwuemeka,,
nicolas jackson,0,0,7.3,90,1035055,2023-08-20,1,jackson,20-06-2001,Gemini
